state_set,environment,T,seed,condition,run_key,hop_index,ref_actor,new_actor,n_states,optimizer_diverged,c_k,mean_q_new,mean_q_ref,mean_q_gain,transport_mean_sq,delta_L,q_term
dataset,walker2d-expert-v2,14,1,bar_p4,bar_p4|walker2d-expert-v2|T=14|seed=1,3,mart_mu2,mart_mu3,2048,True,3.1211942176676533e-12,2248663367680.0,2242730786816.0,5932340168.583233,0.009042205397057265,-0.009473780434362275,-0.01851598583141954
dataset,walker2d-expert-v2,14,1,bar_p4,bar_p4|walker2d-expert-v2|T=14|seed=1,4,mart_mu3,mart_mu4,2048,True,3.1129603926540896e-12,2252466028544.0,2248663367680.0,3802725667.117583,0.006130044837900011,-0.005707689547966124,-0.011837734385866135
dataset,walker2d-expert-v2,14,1,two_actor_p4,two_actor_p4|walker2d-expert-v2|T=14|seed=1,1,dataset_action,two_actor_target,2048,True,3.3501869107733838e-12,2089435660288.0,1520421044224.0,569014679404.6571,0.4665194389128365,-1.439786092066559,-1.9063055309793955
dataset,walker2d-expert-v2,14,1,two_actor_p4,two_actor_p4|walker2d-expert-v2|T=14|seed=1,1,dataset_action,two_actor_deploy,2048,True,1.3238830113316746e-11,2114990505984.0,1520421044224.0,594569486479.4636,0.6334321811923325,-7.237972240871264,-7.871404422063597
rollout_common,walker2d-expert-v2,14,1,bar_p4,bar_p4|walker2d-expert-v2|T=14|seed=1,2,mart_mu1,mart_mu2,512,True,2.0383248349478507e-12,3438428553216.0,3434192568320.0,4235830528.0,0.008250628951585418,-0.00038336961026724965,-0.008633998561852667
rollout_common,walker2d-expert-v2,14,1,bar_p4,bar_p4|walker2d-expert-v2|T=14|seed=1,3,mart_mu2,mart_mu3,512,True,2.0358137130558736e-12,3434790780928.0,3438428553216.0,-3637753856.0,0.006323072687783549,0.01372886187255023,0.007405789184766681
rollout_common,walker2d-expert-v2,14,1,bar_p4,bar_p4|walker2d-expert-v2|T=14|seed=1,4,mart_mu3,mart_mu4,512,True,2.037969834689251e-12,3438469971968.0,3434790780928.0,3679328000.0,0.006302499371553415,-0.0011958601043741178,-0.007498359475927533
dataset,walker2d-expert-v2,20,0,bar_p4,bar_p4|walker2d-expert-v2|T=20|seed=0,1,dataset_action,mart_mu1,2048,True,4.190999573533325e-12,2386065620992.0,1722310983680.0,663754702768.8641,0.4953940762691483,-2.2864015999658998,-2.781795676235048
dataset,walker2d-expert-v2,20,0,bar_p4,bar_p4|walker2d-expert-v2|T=20|seed=0,2,mart_mu1,mart_mu2,2048,True,4.190999573533325e-12,2393751683072.0,2386065620992.0,7685879757.135803,0.014257016001430403,-0.017954502782954164,-0.032211518784384566
dataset,walker2d-expert-v2,20,0,bar_p4,bar_p4|walker2d-expert-v2|T=20|seed=0,3,mart_mu2,mart_mu3,2048,True,4.177542754629665e-12,2400452083712.0,2393751683072.0,6700677954.395317,0.11196101116667145,0.08396864252718057,-0.02799236863949088
dataset,walker2d-expert-v2,20,0,bar_p4,bar_p4|walker2d-expert-v2|T=20|seed=0,4,mart_mu3,mart_mu4,2048,True,4.165874667904843e-12,2355080200192.0,2400452083712.0,-45371976728.29372,0.38227237874827247,0.5712863472334393,0.18901396848516686
dataset,walker2d-expert-v2,20,0,two_actor_p4,two_actor_p4|walker2d-expert-v2|T=20|seed=0,1,dataset_action,two_actor_target,2048,True,4.769467665319086e-12,2096669786112.0,1527691476992.0,568978280396.386,0.49307781996010364,-2.2206456906593153,-2.713723510619419
