environment,T,seed,pair_key,protocol,first_actor,rest_actor,q_source,eval_seed,raw_return,normalized_score,episode_length,truncated,q_s0,discounted_return,discounted_return_bootstrapped,bootstrap_q
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_ta_polyak,mart_mu2,ta_polyak,ta_polyak,1000,4257.88349486459,92.71530227894384,1000,True,223.94178771972656,268.0963400911906,268.1144463255232,419.4049377441406
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_ta_polyak,mart_mu2,ta_polyak,ta_polyak,1001,4252.819981701532,92.60500221231128,1000,True,222.24749755859375,257.915764347909,257.9331495797234,402.7039489746094
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_ta_polyak,mart_mu2,ta_polyak,ta_polyak,1002,4080.495829838027,88.85121214188784,1000,True,223.63156127929688,259.78640400909313,259.80396396272425,406.7511291503906
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_ta_polyak,mart_mu2,ta_polyak,ta_polyak,1003,4159.903613384262,90.5809763459577,1000,True,223.04551696777344,259.40584510001185,259.42385237432535,417.1126708984375
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_ta_polyak,mart_mu2,ta_polyak,ta_polyak,1004,4174.809329056363,90.90567214093139,1000,True,222.79598999023438,260.8250480120282,260.8432615223258,421.88983154296875
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_ta_polyak,mart_mu2,ta_polyak,ta_polyak,1005,4145.570947544935,90.26876347197252,1000,True,223.56256103515625,258.51794105326826,258.53579326918265,413.5209655761719
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_ta_polyak,mart_mu2,ta_polyak,ta_polyak,1006,4154.263251628847,90.45811060878673,1000,True,223.58091735839844,261.4273286224049,261.4442952651826,393.0079345703125
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_ta_polyak,mart_mu2,ta_polyak,ta_polyak,1007,4184.988983794076,91.12741869509424,1000,True,224.10035705566406,263.4137436486131,263.43232036100767,430.3028869628906
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_ta_polyak,mart_mu2,ta_polyak,ta_polyak,1008,4160.49203825676,90.59379418617155,1000,True,223.04550170898438,253.5524677951841,253.57026121583303,412.1590576171875
walker2d-medium-v2,20,0,walker2d-medium-v2|T=20|seed=0,first_mart_mu2_rest_ta_polyak,mart_mu2,ta_polyak,ta_polyak,1009,4108.768072339456,89.46707510725169,1000,True,222.79104614257812,259.6149125459739,259.63231892205556,403.1937255859375
