task,T,training_seed,method,state_set,metric,actor_a,actor_b,value,n,n_excluded,q_weight,action_grad_norm,paired,checkpoint_hash
hopper-medium-replay-v2,7,1,two_actor_p4,dataset,bound_frac,deployment,,0.22021484375,4096,0,0.07814662903547287,7.334371566772461,True,47faea7c72898a16bdaaa3f9b5fbd7b74ea46c82e928dc13c352da3505582e60
hopper-medium-replay-v2,7,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.18657635467980296,1624,0,0.013217289932072163,3.8583431243896484,True,47faea7c72898a16bdaaa3f9b5fbd7b74ea46c82e928dc13c352da3505582e60
hopper-medium-replay-v2,7,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.19458128078817735,1624,0,0.05281820148229599,3.707078456878662,True,47faea7c72898a16bdaaa3f9b5fbd7b74ea46c82e928dc13c352da3505582e60
hopper-medium-replay-v2,10,1,two_actor_p4,dataset,bound_frac,target_value,,0.11279296875,4096,0,0.026932215318083763,5.843218803405762,True,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,two_actor_p4,dataset,bound_frac,deployment,,0.225341796875,4096,0,0.1060810312628746,6.15693998336792,True,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.1646223369916075,1549,0,0.0182709489017725,3.286219835281372,True,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.2091672046481601,1549,0,0.07301011681556702,3.1899430751800537,True,4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,14,1,two_actor_p4,dataset,bound_frac,target_value,,0.114013671875,4096,0,0.03617904335260391,5.402527809143066,True,e51d9108dbce849111c989aa2f57e43fd53a643f6eb9a3ee1dac023754cbe01c
hopper-medium-replay-v2,14,1,two_actor_p4,dataset,bound_frac,deployment,,0.289306640625,4096,0,0.1426948457956314,5.618869781494141,True,e51d9108dbce849111c989aa2f57e43fd53a643f6eb9a3ee1dac023754cbe01c
hopper-medium-replay-v2,14,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.1552257266542981,1617,0,0.02556053176522255,3.5483522415161133,True,e51d9108dbce849111c989aa2f57e43fd53a643f6eb9a3ee1dac023754cbe01c
hopper-medium-replay-v2,14,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.20470006184291897,1617,0,0.10209780931472778,3.424081802368164,True,e51d9108dbce849111c989aa2f57e43fd53a643f6eb9a3ee1dac023754cbe01c
hopper-medium-replay-v2,20,1,two_actor_p4,dataset,bound_frac,target_value,,0.111328125,4096,0,0.04893092066049576,4.856193542480469,True,f157d18b2ced80da9c4faebeff20a4b76f25e9a6cb7146b4036716c5f3afc315
hopper-medium-replay-v2,20,1,two_actor_p4,dataset,bound_frac,deployment,,0.302001953125,4096,0,0.19362179934978485,4.912047863006592,True,f157d18b2ced80da9c4faebeff20a4b76f25e9a6cb7146b4036716c5f3afc315
hopper-medium-replay-v2,20,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.1600765306122449,1568,0,0.03506498783826828,2.9322710037231445,True,f157d18b2ced80da9c4faebeff20a4b76f25e9a6cb7146b4036716c5f3afc315
hopper-medium-replay-v2,20,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.18112244897959184,1568,0,0.1401226967573166,2.8070294857025146,True,f157d18b2ced80da9c4faebeff20a4b76f25e9a6cb7146b4036716c5f3afc315
hopper-expert-v2,4,1,two_actor_p4,dataset,bound_frac,target_value,,0.23193359375,4096,0,0.005747821182012558,2.1079511642456055,True,c2e6c4dc0e9897a588c32b52fa438ecf576067e4e6a9b5fe7d0ccc41a0f2fd1d
hopper-expert-v2,4,1,two_actor_p4,dataset,bound_frac,deployment,,0.233642578125,4096,0,0.02298871986567974,2.1012485027313232,True,c2e6c4dc0e9897a588c32b52fa438ecf576067e4e6a9b5fe7d0ccc41a0f2fd1d
hopper-expert-v2,4,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.25353925353925355,1554,0,0.005839144345372915,2.248616933822632,True,c2e6c4dc0e9897a588c32b52fa438ecf576067e4e6a9b5fe7d0ccc41a0f2fd1d
hopper-expert-v2,4,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.2574002574002574,1554,0,0.02335456945002079,2.2423524856567383,True,c2e6c4dc0e9897a588c32b52fa438ecf576067e4e6a9b5fe7d0ccc41a0f2fd1d
hopper-expert-v2,7,1,two_actor_p4,dataset,bound_frac,target_value,,0.22802734375,4096,0,0.010046648792922497,2.0302727222442627,True,2b767869bd2d01040d52f1748597392a8aea5c89fbdbf84709dbeadb4bf564cf
hopper-expert-v2,7,1,two_actor_p4,dataset,bound_frac,deployment,,0.2275390625,4096,0,0.040177121758461,2.0326051712036133,True,2b767869bd2d01040d52f1748597392a8aea5c89fbdbf84709dbeadb4bf564cf
hopper-expert-v2,7,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.20727272727272728,1375,0,0.010139555670320988,2.1221559047698975,True,2b767869bd2d01040d52f1748597392a8aea5c89fbdbf84709dbeadb4bf564cf
hopper-expert-v2,7,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.21163636363636365,1375,0,0.040546949952840805,2.114870309829712,True,2b767869bd2d01040d52f1748597392a8aea5c89fbdbf84709dbeadb4bf564cf
hopper-expert-v2,10,1,two_actor_p4,dataset,bound_frac,target_value,,0.231201171875,4096,0,0.014325516298413277,2.013734817504883,True,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,two_actor_p4,dataset,bound_frac,deployment,,0.237060546875,4096,0,0.057288650423288345,2.0198826789855957,True,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.23469387755102042,882,0,0.01497834362089634,2.3052120208740234,True,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,10,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.23469387755102042,882,0,0.0599072203040123,2.292771339416504,True,a9fdf658b85802e247d396072781f85a8b64be515e302c64fd48a91fbbeb4f57
hopper-expert-v2,14,1,two_actor_p4,dataset,bound_frac,target_value,,0.231201171875,4096,0,0.02054491639137268,2.294161319732666,True,4347f3372f24feb0441821e12b25f93378b30292f181f8707629ef3a52f7aa00
hopper-expert-v2,14,1,two_actor_p4,dataset,bound_frac,deployment,,0.23779296875,4096,0,0.0821523368358612,2.2835161685943604,True,4347f3372f24feb0441821e12b25f93378b30292f181f8707629ef3a52f7aa00
hopper-expert-v2,14,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.2347417840375587,426,0,0.022485246881842613,2.644221782684326,True,4347f3372f24feb0441821e12b25f93378b30292f181f8707629ef3a52f7aa00
hopper-expert-v2,14,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.22769953051643194,426,0,0.08987954258918762,2.6920831203460693,True,4347f3372f24feb0441821e12b25f93378b30292f181f8707629ef3a52f7aa00
hopper-expert-v2,20,1,two_actor_p4,dataset,bound_frac,target_value,,0.90185546875,4096,0,7.120982189329217e-12,315394293760.0,True,b15c3682d15929b2f1217ee969ae2b8f2d5e06c8c62e6d3d24ce052c041b2633
hopper-expert-v2,20,1,two_actor_p4,dataset,bound_frac,deployment,,0.97119140625,4096,0,2.8119348863264726e-11,330510794752.0,True,b15c3682d15929b2f1217ee969ae2b8f2d5e06c8c62e6d3d24ce052c041b2633
hopper-expert-v2,20,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.9896907216494846,97,0,1.1930894640299616e-11,280006918144.0,True,b15c3682d15929b2f1217ee969ae2b8f2d5e06c8c62e6d3d24ce052c041b2633
hopper-expert-v2,20,1,two_actor_p4,rollout_union,bound_frac,deployment,,1.0,97,0,4.7045430051628756e-11,285555687424.0,True,b15c3682d15929b2f1217ee969ae2b8f2d5e06c8c62e6d3d24ce052c041b2633
halfcheetah-medium-v2,4,1,two_actor_p4,dataset,bound_frac,target_value,,0.463134765625,4096,0,0.004547205753624439,10.108652114868164,True,2423c06591b8afdebb23ec9e2a13885b79e36ffada1fc0d9da41cbe1adbee1f1
halfcheetah-medium-v2,4,1,two_actor_p4,dataset,bound_frac,deployment,,0.755126953125,4096,0,0.01813846081495285,9.376737594604492,True,2423c06591b8afdebb23ec9e2a13885b79e36ffada1fc0d9da41cbe1adbee1f1
halfcheetah-medium-v2,4,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.4078144078144078,1638,0,0.004266517702490091,8.263895988464355,True,2423c06591b8afdebb23ec9e2a13885b79e36ffada1fc0d9da41cbe1adbee1f1
halfcheetah-medium-v2,4,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.7545787545787546,1638,0,0.01703515276312828,7.641463279724121,True,2423c06591b8afdebb23ec9e2a13885b79e36ffada1fc0d9da41cbe1adbee1f1
halfcheetah-medium-v2,7,1,two_actor_p4,dataset,bound_frac,target_value,,0.6181640625,4096,0,0.0075959390960633755,9.520383834838867,True,80cc96e0f75fa4caff231725aeb557f5e609825eef93ebc756c782de0d88a237
halfcheetah-medium-v2,7,1,two_actor_p4,dataset,bound_frac,deployment,,0.833984375,4096,0,0.030295366421341896,8.790830612182617,True,80cc96e0f75fa4caff231725aeb557f5e609825eef93ebc756c782de0d88a237
halfcheetah-medium-v2,7,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.643860720830788,1637,0,0.007009468507021666,8.094673156738281,True,80cc96e0f75fa4caff231725aeb557f5e609825eef93ebc756c782de0d88a237
halfcheetah-medium-v2,7,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.8546120952962737,1637,0,0.027986271306872368,7.378842830657959,True,80cc96e0f75fa4caff231725aeb557f5e609825eef93ebc756c782de0d88a237
halfcheetah-medium-v2,10,1,two_actor_p4,dataset,bound_frac,target_value,,0.655029296875,4096,0,0.01034765224903822,9.298797607421875,True,b9e10d8626829eba084f6cbb39024fcea82574a67715497f38b02eda8c35d70f
halfcheetah-medium-v2,10,1,two_actor_p4,dataset,bound_frac,deployment,,0.841796875,4096,0,0.04126353561878204,8.65585708618164,True,b9e10d8626829eba084f6cbb39024fcea82574a67715497f38b02eda8c35d70f
halfcheetah-medium-v2,10,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.6448484848484849,1650,0,0.009482787922024727,8.37328815460205,True,b9e10d8626829eba084f6cbb39024fcea82574a67715497f38b02eda8c35d70f
halfcheetah-medium-v2,10,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.8521212121212122,1650,0,0.03785129263997078,8.04915714263916,True,b9e10d8626829eba084f6cbb39024fcea82574a67715497f38b02eda8c35d70f
halfcheetah-medium-v2,14,1,two_actor_p4,dataset,bound_frac,target_value,,0.698974609375,4096,0,0.014035175554454327,9.00984001159668,True,558638b0206caee1f3400af221316d010e2a1acc55cc96d4c42c108114224349
halfcheetah-medium-v2,14,1,two_actor_p4,dataset,bound_frac,deployment,,0.851318359375,4096,0,0.05597389116883278,8.574451446533203,True,558638b0206caee1f3400af221316d010e2a1acc55cc96d4c42c108114224349
halfcheetah-medium-v2,14,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.6486318407960199,1608,0,0.012858730740845203,8.352946281433105,True,558638b0206caee1f3400af221316d010e2a1acc55cc96d4c42c108114224349
halfcheetah-medium-v2,14,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.8339552238805971,1608,0,0.051327385008335114,8.087526321411133,True,558638b0206caee1f3400af221316d010e2a1acc55cc96d4c42c108114224349
halfcheetah-medium-v2,20,1,two_actor_p4,dataset,bound_frac,target_value,,0.779052734375,4096,0,0.01927361451089382,8.169189453125,True,c89579091cf0bc2b2f8cd75cda2af8d60a7e7e453c723f3971b550197e77a6c7
halfcheetah-medium-v2,20,1,two_actor_p4,dataset,bound_frac,deployment,,0.8603515625,4096,0,0.0768672302365303,7.736172676086426,True,c89579091cf0bc2b2f8cd75cda2af8d60a7e7e453c723f3971b550197e77a6c7
halfcheetah-medium-v2,20,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.7470983506414173,1637,0,0.017717592418193817,7.369515419006348,True,c89579091cf0bc2b2f8cd75cda2af8d60a7e7e453c723f3971b550197e77a6c7
halfcheetah-medium-v2,20,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.8277336591325596,1637,0,0.07072243094444275,7.259575843811035,True,c89579091cf0bc2b2f8cd75cda2af8d60a7e7e453c723f3971b550197e77a6c7
halfcheetah-medium-replay-v2,4,1,two_actor_p4,dataset,bound_frac,target_value,,0.593017578125,4096,0,0.006783201824873686,13.232969284057617,True,12fe70a10eb303e05c8596ffdd93092b67bdad189f0463092a7ec7ee601c788b
halfcheetah-medium-replay-v2,4,1,two_actor_p4,dataset,bound_frac,deployment,,0.6005859375,4096,0,0.0268902275711298,12.588927268981934,True,12fe70a10eb303e05c8596ffdd93092b67bdad189f0463092a7ec7ee601c788b
halfcheetah-medium-replay-v2,4,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.908311345646438,1516,0,0.005186198279261589,11.677533149719238,True,12fe70a10eb303e05c8596ffdd93092b67bdad189f0463092a7ec7ee601c788b
halfcheetah-medium-replay-v2,4,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.8449868073878628,1516,0,0.020694514736533165,11.456568717956543,True,12fe70a10eb303e05c8596ffdd93092b67bdad189f0463092a7ec7ee601c788b
halfcheetah-medium-replay-v2,7,1,two_actor_p4,dataset,bound_frac,target_value,,0.6142578125,4096,0,0.010857210494577885,11.450773239135742,True,57689e9dbc77f8730d9a2ca8fe95b93d71374649205b9bd2076a0cba06be86ff
halfcheetah-medium-replay-v2,7,1,two_actor_p4,dataset,bound_frac,deployment,,0.6630859375,4096,0,0.043099112808704376,10.870951652526855,True,57689e9dbc77f8730d9a2ca8fe95b93d71374649205b9bd2076a0cba06be86ff
halfcheetah-medium-replay-v2,7,1,two_actor_p4,rollout_union,bound_frac,target_value,,0.8992758393680053,1519,0,0.008400713093578815,10.98275375366211,True,57689e9dbc77f8730d9a2ca8fe95b93d71374649205b9bd2076a0cba06be86ff
halfcheetah-medium-replay-v2,7,1,two_actor_p4,rollout_union,bound_frac,deployment,,0.9117840684660962,1519,0,0.03352103754878044,10.636113166809082,True,57689e9dbc77f8730d9a2ca8fe95b93d71374649205b9bd2076a0cba06be86ff
hopper-medium-v2,4,0,paired,dataset,mu4_vs_deploy_rms,mu4,deployment,0.07830532640218735,4096,0,,,True,4c25bbb74d113c89de8a023d43641d17d89c13138ef718380fb2ff0a2848da9b|2ab14b0b352781ed285ebf5e2b2ebf628dda13b8c9b59f78b65f8a6c6b9d0bca
hopper-medium-v2,4,0,paired,rollout_union,mu4_vs_deploy_rms,mu4,deployment,0.07061368227005005,962,0,,,True,4c25bbb74d113c89de8a023d43641d17d89c13138ef718380fb2ff0a2848da9b|2ab14b0b352781ed285ebf5e2b2ebf628dda13b8c9b59f78b65f8a6c6b9d0bca
hopper-medium-v2,4,1,paired,dataset,mu4_vs_deploy_rms,mu4,deployment,0.06998968124389648,4096,0,,,True,a86004530a9b4190850300b6d6dd85c1d7e9a324b0f4f801b8d0da3be7dee6b1|5d167436fa2250865497d7db03f0234af3d08f11c784a87683cd7bc1750d0e26
hopper-medium-v2,4,1,paired,rollout_union,mu4_vs_deploy_rms,mu4,deployment,0.06054305285215378,1017,0,,,True,a86004530a9b4190850300b6d6dd85c1d7e9a324b0f4f801b8d0da3be7dee6b1|5d167436fa2250865497d7db03f0234af3d08f11c784a87683cd7bc1750d0e26
hopper-medium-v2,7,0,paired,dataset,mu4_vs_deploy_rms,mu4,deployment,0.09333498030900955,4096,0,,,True,33688a1a6801d7989e0eed53fd598298267c43f307a648c2e1626f3369dc7ccf|dd991a7b5a0fc5b43d2c95941c94cec8788bd5784aae1eabb5a38e466738004c
hopper-medium-v2,7,0,paired,rollout_union,mu4_vs_deploy_rms,mu4,deployment,0.08793021738529205,1601,0,,,True,33688a1a6801d7989e0eed53fd598298267c43f307a648c2e1626f3369dc7ccf|dd991a7b5a0fc5b43d2c95941c94cec8788bd5784aae1eabb5a38e466738004c
hopper-medium-v2,7,1,paired,dataset,mu4_vs_deploy_rms,mu4,deployment,0.08468000590801239,4096,0,,,True,333d00bd6ed883a1c348c636cabaa88bc6936ee898c5e5d7de4c1d357244814c|0d392f6989999e81cdb9662b6d7461b16c61357b36bc36a79567d32c2c4f5252
hopper-medium-v2,7,1,paired,rollout_union,mu4_vs_deploy_rms,mu4,deployment,0.08593709766864777,1474,0,,,True,333d00bd6ed883a1c348c636cabaa88bc6936ee898c5e5d7de4c1d357244814c|0d392f6989999e81cdb9662b6d7461b16c61357b36bc36a79567d32c2c4f5252
hopper-medium-v2,10,0,paired,dataset,mu4_vs_deploy_rms,mu4,deployment,0.11166353523731232,4096,0,,,True,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d|11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,0,paired,rollout_union,mu4_vs_deploy_rms,mu4,deployment,0.1098264753818512,1628,0,,,True,c18b5784bbb5ff656afb5d80ca61d1b5a828853cc6108b710ad009500f1d0f3d|11d881d2cdb89c2d671efbb1858f595689221bb8c08588fb35a4307829be8480
hopper-medium-v2,10,1,paired,dataset,mu4_vs_deploy_rms,mu4,deployment,0.10690983384847641,4096,0,,,True,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3|6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,10,1,paired,rollout_union,mu4_vs_deploy_rms,mu4,deployment,0.11526091396808624,1589,0,,,True,6aa372aefdb40f3dac09e1f026d781d3bab7e63f4735743c358c1bda69a1acc3|6ebbfe48b0b39daa531a6300b8c744a704986b2a138644d5d4bcc99179fdfbde
hopper-medium-v2,14,0,paired,dataset,mu4_vs_deploy_rms,mu4,deployment,0.12713664770126343,4096,0,,,True,0ceed413b05e58b8a621449786c897bf563b766ccf8e1f85e0509edb90ac39ce|6d630dd884ad4b651cee6856c6d837201646aa07d4e70123055890bd42d87e96
hopper-medium-v2,14,0,paired,rollout_union,mu4_vs_deploy_rms,mu4,deployment,0.13294313848018646,1568,0,,,True,0ceed413b05e58b8a621449786c897bf563b766ccf8e1f85e0509edb90ac39ce|6d630dd884ad4b651cee6856c6d837201646aa07d4e70123055890bd42d87e96
hopper-medium-v2,14,1,paired,dataset,mu4_vs_deploy_rms,mu4,deployment,0.12606802582740784,4096,0,,,True,fc6fe4c69da3bae72598fda1d87c6042769d8a3b4bae88b26c1ef151a5061064|689415978b31abe80333764004ca3bb9a6844a5e0163af3ee87d061abe7a499e
hopper-medium-v2,14,1,paired,rollout_union,mu4_vs_deploy_rms,mu4,deployment,0.12301980704069138,1607,0,,,True,fc6fe4c69da3bae72598fda1d87c6042769d8a3b4bae88b26c1ef151a5061064|689415978b31abe80333764004ca3bb9a6844a5e0163af3ee87d061abe7a499e
hopper-medium-v2,20,0,paired,dataset,mu4_vs_deploy_rms,mu4,deployment,0.1721520572900772,4096,0,,,True,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf|fb8448e1903901d94e2952eb655ffe578c4aada2945d7cedc97e67dfb13e91cd
hopper-medium-v2,20,0,paired,rollout_union,mu4_vs_deploy_rms,mu4,deployment,0.17463664710521698,1612,0,,,True,a2858ba4c62d8ed0c4ef4a2ebe20f41b0482513e5dd2041f1895b9c3eef75edf|fb8448e1903901d94e2952eb655ffe578c4aada2945d7cedc97e67dfb13e91cd
hopper-medium-v2,20,1,paired,dataset,mu4_vs_deploy_rms,mu4,deployment,0.20854586362838745,4096,0,,,True,bc29297aa1d30aafbe680b010b3573d34376f661fdb7c5e3b685f1967fa577ef|d472f64cfaff36f0b04e04194e23afc01e0fb3cf2a96e007dd066bfbb70c070a
hopper-medium-v2,20,1,paired,rollout_union,mu4_vs_deploy_rms,mu4,deployment,0.2616935670375824,475,0,,,True,bc29297aa1d30aafbe680b010b3573d34376f661fdb7c5e3b685f1967fa577ef|d472f64cfaff36f0b04e04194e23afc01e0fb3cf2a96e007dd066bfbb70c070a
hopper-medium-replay-v2,4,0,paired,dataset,mu4_vs_deploy_rms,mu4,deployment,0.19437266886234283,4096,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e|02fcac937753716c5bc9a5ae41610609fa8441c8c2d6eb3ff1cc766171b7bd1e
hopper-medium-replay-v2,4,0,paired,rollout_union,mu4_vs_deploy_rms,mu4,deployment,0.11432847380638123,1665,0,,,True,380d503b0bff9f9287b8e8991eb85803c6b96f6ec5e5beec46e0df371d9ac11e|02fcac937753716c5bc9a5ae41610609fa8441c8c2d6eb3ff1cc766171b7bd1e
hopper-medium-replay-v2,4,1,paired,dataset,mu4_vs_deploy_rms,mu4,deployment,0.19261671602725983,4096,0,,,True,d4cfda952531c0eb9ed94211ab1f2f75a33e59aae2c41a26fdd741e2fc4f531b|3125b4fede02b05b01f13ba1528b5455ca38b4a941f1a22df8aecd7ee1339c97
hopper-medium-replay-v2,4,1,paired,rollout_union,mu4_vs_deploy_rms,mu4,deployment,0.13204139471054077,1535,0,,,True,d4cfda952531c0eb9ed94211ab1f2f75a33e59aae2c41a26fdd741e2fc4f531b|3125b4fede02b05b01f13ba1528b5455ca38b4a941f1a22df8aecd7ee1339c97
hopper-medium-replay-v2,7,0,paired,dataset,mu4_vs_deploy_rms,mu4,deployment,0.21575890481472015,4096,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d|893cc67f7ddca1d49452880d92cb2bd92c9a2f56978f2195102a0dfb78fd3f21
hopper-medium-replay-v2,7,0,paired,rollout_union,mu4_vs_deploy_rms,mu4,deployment,0.14716894924640656,1569,0,,,True,ba4d777597bacbad4d76f1724c0f620b0102a32d85c053b1f5ea4c6f1c0a3d0d|893cc67f7ddca1d49452880d92cb2bd92c9a2f56978f2195102a0dfb78fd3f21
hopper-medium-replay-v2,7,1,paired,dataset,mu4_vs_deploy_rms,mu4,deployment,0.2225240170955658,4096,0,,,True,53569a44887a2016733772bc254dd8a1e9f49cdcd4f302c355ff3bdb724e3007|47faea7c72898a16bdaaa3f9b5fbd7b74ea46c82e928dc13c352da3505582e60
hopper-medium-replay-v2,7,1,paired,rollout_union,mu4_vs_deploy_rms,mu4,deployment,0.14037345349788666,1624,0,,,True,53569a44887a2016733772bc254dd8a1e9f49cdcd4f302c355ff3bdb724e3007|47faea7c72898a16bdaaa3f9b5fbd7b74ea46c82e928dc13c352da3505582e60
hopper-medium-replay-v2,10,0,paired,dataset,mu4_vs_deploy_rms,mu4,deployment,0.2329367697238922,4096,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28|df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,0,paired,rollout_union,mu4_vs_deploy_rms,mu4,deployment,0.17389410734176636,1547,0,,,True,95fa8be2e5439c7708acc429dde5034367ef928cf3096282e9a37a8ee6acad28|df254c3d6c7df282cb71dd6b01f62ee8f945c8c41b1d2c1e9717bb364836b4e9
hopper-medium-replay-v2,10,1,paired,dataset,mu4_vs_deploy_rms,mu4,deployment,0.23913700878620148,4096,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3|4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,10,1,paired,rollout_union,mu4_vs_deploy_rms,mu4,deployment,0.1685011088848114,1549,0,,,True,e7f827ecf0e3aaed0fa772d58f597439b77fc47b3ae2565b7cd551ecc60b8db3|4000e5ce69f8f0ae9110dc7f51294a78e44c105a71977db512b1fc314329b1f2
hopper-medium-replay-v2,14,0,paired,dataset,mu4_vs_deploy_rms,mu4,deployment,0.26993173360824585,4096,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426|335202bb3a59e15f86179109129b23eed78998b2e1321fc66d087450e21d3174
hopper-medium-replay-v2,14,0,paired,rollout_union,mu4_vs_deploy_rms,mu4,deployment,0.16360239684581757,1583,0,,,True,0ac8c09a9116573490af3a7e2bcd7454faa5d70f6115eba458bfd1ffd8a03426|335202bb3a59e15f86179109129b23eed78998b2e1321fc66d087450e21d3174
hopper-medium-replay-v2,14,1,paired,dataset,mu4_vs_deploy_rms,mu4,deployment,0.2635151445865631,4096,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73|e51d9108dbce849111c989aa2f57e43fd53a643f6eb9a3ee1dac023754cbe01c
hopper-medium-replay-v2,14,1,paired,rollout_union,mu4_vs_deploy_rms,mu4,deployment,0.21826258301734924,1617,0,,,True,6060d295a6d578b89eb9828e0dbe1f1b96afbf1110099abcd9ea45f84249cf73|e51d9108dbce849111c989aa2f57e43fd53a643f6eb9a3ee1dac023754cbe01c
