environment,seed,tau,method,hop,n_hops,ref_method,hop_vs_mpi1_final_rms,relative_hop_vs_mpi1_final,hop_vs_prev_rms,hop_vs_aD_rms,is_final_hop,n_states
halfcheetah-expert-v2,2,0.2,mpi3,3,3,mpi1,0.0652303463253088,0.33728424432087467,0.04221934771840912,0.19625939667651288,True,512
halfcheetah-expert-v2,2,0.4,mpi1,1,1,mpi1,0.0,0.0,0.19268975341387976,0.19268975341387976,True,512
halfcheetah-expert-v2,2,0.4,mpi2,1,2,mpi1,0.050969449049946665,0.26451561718732913,0.19362063221854034,0.19362063221854034,False,512
halfcheetah-expert-v2,2,0.4,mpi2,2,2,mpi1,0.05889046732452139,0.30562324296523496,0.0508650192711968,0.19592036230051207,True,512
halfcheetah-expert-v2,2,0.4,mpi3,1,3,mpi1,0.04879703003329982,0.25324143691485407,0.191514364607207,0.191514364607207,False,512
halfcheetah-expert-v2,2,0.4,mpi3,2,3,mpi1,0.05893777535763773,0.3058687569704075,0.04944285081999803,0.19480302094217108,False,512
halfcheetah-expert-v2,2,0.4,mpi3,3,3,mpi1,0.0642845935790591,0.3336170836286335,0.04142572626971968,0.19550376711026765,True,512
halfcheetah-expert-v2,2,0.7,mpi1,1,1,mpi1,0.0,0.0,0.19402344356365983,0.19402344356365983,True,512
halfcheetah-expert-v2,2,0.7,mpi2,1,2,mpi1,0.051486940801650165,0.2653645345942801,0.19273773044987894,0.19273773044987894,False,512
halfcheetah-expert-v2,2,0.7,mpi2,2,2,mpi1,0.05702109246525068,0.29388764274015083,0.04875420806219788,0.19685052539172407,True,512
halfcheetah-expert-v2,2,0.7,mpi3,1,3,mpi1,0.0501845818889981,0.25865215546765796,0.1913638526928102,0.1913638526928102,False,512
halfcheetah-expert-v2,2,0.7,mpi3,2,3,mpi1,0.05852239220285081,0.30162536613081703,0.051915798066296794,0.19483929069300382,False,512
halfcheetah-expert-v2,2,0.7,mpi3,3,3,mpi1,0.06703284920839911,0.3454884006653834,0.044181300987593125,0.19824727025120367,True,512
halfcheetah-expert-v2,2,1.5,mpi1,1,1,mpi1,0.0,0.0,0.1950371685454694,0.1950371685454694,True,512
halfcheetah-expert-v2,2,1.5,mpi2,1,2,mpi1,0.05289748439759615,0.2712174545605345,0.19580832621733965,0.19580832621733965,False,512
halfcheetah-expert-v2,2,1.5,mpi2,2,2,mpi1,0.05886611759484365,0.3018199968439353,0.05521396828266582,0.19935393968810475,True,512
halfcheetah-expert-v2,2,1.5,mpi3,1,3,mpi1,0.05391203769740134,0.276419300482373,0.1933194463130066,0.1933194463130066,False,512
halfcheetah-expert-v2,2,1.5,mpi3,2,3,mpi1,0.05805808544737602,0.29767703192348605,0.05447664118469064,0.1963376161044435,False,512
halfcheetah-expert-v2,2,1.5,mpi3,3,3,mpi1,0.06609285587513962,0.33887313053220036,0.04731368495248467,0.20067612516616776,True,512
halfcheetah-expert-v2,2,2.5,mpi1,1,1,mpi1,0.0,0.0,0.19932937029480768,0.19932937029480768,True,512
halfcheetah-expert-v2,2,2.5,mpi2,1,2,mpi1,0.05725712828476203,0.28724882941273966,0.19495901946023114,0.19495901946023114,False,512
halfcheetah-expert-v2,2,2.5,mpi2,2,2,mpi1,0.06049953441672296,0.3035154043141976,0.052635790208629386,0.20192434876881404,True,512
halfcheetah-expert-v2,2,2.5,mpi3,1,3,mpi1,0.058098209227575526,0.29146838291641824,0.19309876399401174,0.19309876399401174,False,512
halfcheetah-expert-v2,2,2.5,mpi3,2,3,mpi1,0.0632564647229971,0.3173464333401592,0.051424896847631504,0.19882375620898596,False,512
halfcheetah-expert-v2,2,2.5,mpi3,3,3,mpi1,0.06823702740690034,0.3423330305312154,0.045410689644133265,0.2038057138531739,True,512
halfcheetah-expert-v2,2,4.0,mpi1,1,1,mpi1,0.0,0.0,0.20617216385852744,0.20617216385852744,True,512
halfcheetah-expert-v2,2,4.0,mpi2,1,2,mpi1,0.0699280475074876,0.3391730784543314,0.19816921150266908,0.19816921150266908,False,512
halfcheetah-expert-v2,2,4.0,mpi2,2,2,mpi1,0.07457121890171378,0.3616939236903171,0.058177977584613315,0.20712798269770027,True,512
halfcheetah-expert-v2,2,4.0,mpi3,1,3,mpi1,0.07223268554779101,0.35035129959326666,0.19638591148199758,0.19638591148199758,False,512
halfcheetah-expert-v2,2,4.0,mpi3,2,3,mpi1,0.07667599156798617,0.3719027347484222,0.05691415174410869,0.20490813136802763,False,512
halfcheetah-expert-v2,2,4.0,mpi3,3,3,mpi1,0.08563633097018183,0.4153632060094414,0.05038604485619778,0.21167687648151182,True,512
halfcheetah-expert-v2,2,7.0,mpi1,1,1,mpi1,0.0,0.0,0.22305653940556908,0.22305653940556908,True,512
halfcheetah-expert-v2,2,7.0,mpi2,1,2,mpi1,0.08911324718215936,0.3995096822520437,0.20393333249844217,0.20393333249844217,False,512
halfcheetah-expert-v2,2,7.0,mpi2,2,2,mpi1,0.09428793227367573,0.42270866626437775,0.06689894528455638,0.21954033898814107,True,512
halfcheetah-expert-v2,2,7.0,mpi3,1,3,mpi1,0.09723288343200444,0.4359113778556936,0.1986133016077096,0.1986133016077096,False,512
halfcheetah-expert-v2,2,7.0,mpi3,2,3,mpi1,0.09942900933516684,0.4457569798228672,0.060890453979852384,0.20904178596996123,False,512
halfcheetah-expert-v2,2,7.0,mpi3,3,3,mpi1,0.10730501357267228,0.4810664321191077,0.052963731400298274,0.21939352517666488,True,512
halfcheetah-expert-v2,2,10.0,mpi1,1,1,mpi1,0.0,0.0,0.23494033364028727,0.23494033364028727,True,512
halfcheetah-expert-v2,2,10.0,mpi2,1,2,mpi1,0.11151298623976617,0.4746438574932034,0.20981822606467318,0.20981822606467318,False,512
halfcheetah-expert-v2,2,10.0,mpi2,2,2,mpi1,0.11883792294954086,0.5058217169789644,0.0755527258067048,0.23225771263446773,True,512
halfcheetah-expert-v2,2,10.0,mpi3,1,3,mpi1,0.1180515500095723,0.502474599318135,0.20170563382723097,0.20170563382723097,False,512
halfcheetah-expert-v2,2,10.0,mpi3,2,3,mpi1,0.11428437733395726,0.48644000612060045,0.06483140204286325,0.21647573092785757,False,512
halfcheetah-expert-v2,2,10.0,mpi3,3,3,mpi1,0.1178323369561105,0.5015415409110697,0.05380103062017549,0.2271449007642412,True,512
halfcheetah-expert-v2,2,12.0,mpi1,1,1,mpi1,0.0,0.0,0.2507993866222426,0.2507993866222426,True,512
halfcheetah-expert-v2,2,12.0,mpi2,1,2,mpi1,0.19363531638222325,0.7720725277286239,0.23665183167920928,0.23665183167920928,False,512
halfcheetah-expert-v2,2,12.0,mpi2,2,2,mpi1,0.2652627031872622,1.0576688673756784,0.12843613432428597,0.3029460340653624,True,512
halfcheetah-expert-v2,2,12.0,mpi3,1,3,mpi1,0.13325337794263614,0.5313146086092474,0.20624213335557695,0.20624213335557695,False,512
halfcheetah-expert-v2,2,12.0,mpi3,2,3,mpi1,0.13308741458831458,0.5306528711283199,0.07715114377212208,0.22367192755924772,False,512
halfcheetah-expert-v2,2,12.0,mpi3,3,3,mpi1,0.1385978534503125,0.5526243716818592,0.0638332405061267,0.23937865358530758,True,512
halfcheetah-expert-v2,2,14.0,mpi1,1,1,mpi1,0.0,0.0,0.27889614545587954,0.27889614545587954,True,512
halfcheetah-expert-v2,2,14.0,mpi2,1,2,mpi1,0.16520153551206038,0.5923406909838226,0.23004693075706853,0.23004693075706853,False,512
halfcheetah-expert-v2,2,14.0,mpi2,2,2,mpi1,0.1756352383706814,0.6297514011303047,0.09891980787728298,0.26926772229443074,True,512
halfcheetah-expert-v2,2,14.0,mpi3,1,3,mpi1,0.16960324646980088,0.6081233076655467,0.20849694762666734,0.20849694762666734,False,512
halfcheetah-expert-v2,2,14.0,mpi3,2,3,mpi1,0.16601279233280883,0.5952495042964712,0.07687400260374362,0.23187975667275385,False,512
halfcheetah-expert-v2,2,14.0,mpi3,3,3,mpi1,0.1656092360128765,0.5938025272531969,0.06885460692077944,0.25236598117208514,True,512
halfcheetah-expert-v2,2,17.0,mpi1,1,1,mpi1,0.0,0.0,0.5060069248434068,0.5060069248434068,True,512
halfcheetah-expert-v2,2,17.0,mpi2,1,2,mpi1,0.4693299959024641,0.9275169426736738,0.2294288644194558,0.2294288644194558,False,512
halfcheetah-expert-v2,2,17.0,mpi2,2,2,mpi1,0.47895685490219264,0.9465420953486253,0.09383647960103073,0.26556209447724227,True,512
halfcheetah-expert-v2,2,17.0,mpi3,1,3,mpi1,0.4772035472096657,0.9430771078031098,0.21430423062143775,0.21430423062143775,False,512
halfcheetah-expert-v2,2,17.0,mpi3,2,3,mpi1,0.4796639135940255,0.9479394254188642,0.08092027835899294,0.24153511643614792,False,512
halfcheetah-expert-v2,2,17.0,mpi3,3,3,mpi1,0.4806031064310714,0.9497955123436362,0.07418283203303756,0.26511271543384646,True,512
halfcheetah-expert-v2,2,20.0,mpi1,1,1,mpi1,0.0,0.0,0.27243973396671833,0.27243973396671833,True,512
halfcheetah-expert-v2,2,20.0,mpi2,1,2,mpi1,0.1593259341529718,0.5848116639712888,0.24252975238106025,0.24252975238106025,False,512
halfcheetah-expert-v2,2,20.0,mpi2,2,2,mpi1,0.17970206957455043,0.6596030136944089,0.10115667219869866,0.2839533804231969,True,512
halfcheetah-expert-v2,2,20.0,mpi3,1,3,mpi1,0.1581440622723012,0.5804735600410634,0.21563757395157615,0.21563757395157615,False,512
halfcheetah-expert-v2,2,20.0,mpi3,2,3,mpi1,0.15916897893228876,0.5842355540977481,0.08299500441052442,0.24264950702954463,False,512
halfcheetah-expert-v2,2,20.0,mpi3,3,3,mpi1,0.1747734832339334,0.6415124574129999,0.08166695191722648,0.2687223884051281,True,512
halfcheetah-expert-v2,3,0.05,mpi1,1,1,mpi1,0.0,0.0,0.18927780294858557,0.18927780294858557,True,512
halfcheetah-expert-v2,3,0.05,mpi2,1,2,mpi1,0.0521097323616002,0.2753082059799427,0.1911640833253285,0.1911640833253285,False,512
halfcheetah-expert-v2,3,0.05,mpi2,2,2,mpi1,0.059265919288007375,0.3131160567417726,0.04722440153914857,0.19413552646042806,True,512
halfcheetah-expert-v2,3,0.05,mpi3,1,3,mpi1,0.0498831607044416,0.2635446942396706,0.18971377188413904,0.18971377188413904,False,512
halfcheetah-expert-v2,3,0.05,mpi3,2,3,mpi1,0.05728662257029,0.3026589577746263,0.04566082612268669,0.19236330197580273,False,512
halfcheetah-expert-v2,3,0.05,mpi3,3,3,mpi1,0.0641537414619188,0.3389395928234923,0.04311996969613221,0.19500365680171355,True,512
halfcheetah-expert-v2,3,0.1,mpi1,1,1,mpi1,0.0,0.0,0.1903823185085782,0.1903823185085782,True,512
halfcheetah-expert-v2,3,0.1,mpi2,1,2,mpi1,0.050994692865459275,0.2678541435199591,0.19214859984855354,0.19214859984855354,False,512
halfcheetah-expert-v2,3,0.1,mpi2,2,2,mpi1,0.055177512465419465,0.2898247741579704,0.043731760463267114,0.19446740047865765,True,512
halfcheetah-expert-v2,3,0.1,mpi3,1,3,mpi1,0.04991485515319074,0.2621822002390505,0.18870670203722295,0.18870670203722295,False,512
halfcheetah-expert-v2,3,0.1,mpi3,2,3,mpi1,0.05369617377396934,0.28204391140215,0.046972033969525005,0.19208983824961098,False,512
halfcheetah-expert-v2,3,0.1,mpi3,3,3,mpi1,0.06316973805083675,0.3318046473312093,0.043805897997952516,0.1949400962911829,True,512
halfcheetah-expert-v2,3,0.2,mpi1,1,1,mpi1,0.0,0.0,0.19157527524727827,0.19157527524727827,True,512
halfcheetah-expert-v2,3,0.2,mpi2,1,2,mpi1,0.04829399747693145,0.25208888471957225,0.18970853194788587,0.18970853194788587,False,512
halfcheetah-expert-v2,3,0.2,mpi2,2,2,mpi1,0.05217373436600271,0.27234064677009484,0.04790697515108879,0.19404234459251485,True,512
halfcheetah-expert-v2,3,0.2,mpi3,1,3,mpi1,0.049443374137181646,0.258088493274312,0.19058214577072086,0.19058214577072086,False,512
halfcheetah-expert-v2,3,0.2,mpi3,2,3,mpi1,0.051950217099749556,0.2711739134013726,0.04722031065050365,0.19232080580129943,False,512
halfcheetah-expert-v2,3,0.2,mpi3,3,3,mpi1,0.060115035824736665,0.31379328959408986,0.04186374673399783,0.19559683682046602,True,512
halfcheetah-expert-v2,3,0.4,mpi1,1,1,mpi1,0.0,0.0,0.1902942009871489,0.1902942009871489,True,512
halfcheetah-expert-v2,3,0.4,mpi2,1,2,mpi1,0.05279955223486431,0.27746274957916356,0.19111740061422305,0.19111740061422305,False,512
halfcheetah-expert-v2,3,0.4,mpi2,2,2,mpi1,0.05491107534120596,0.2885588475968023,0.04742201196998968,0.19442218331610212,True,512
halfcheetah-expert-v2,3,0.4,mpi3,1,3,mpi1,0.051447426897954694,0.27035730269798963,0.19075547060374326,0.19075547060374326,False,512
halfcheetah-expert-v2,3,0.4,mpi3,2,3,mpi1,0.054910211612127724,0.28855430868245935,0.04514792067784209,0.19129890360430846,False,512
halfcheetah-expert-v2,3,0.4,mpi3,3,3,mpi1,0.06143878934622458,0.3228621210079529,0.042141631313910834,0.19473007787510888,True,512
halfcheetah-expert-v2,3,0.7,mpi1,1,1,mpi1,0.0,0.0,0.1924915891055968,0.1924915891055968,True,512
halfcheetah-expert-v2,3,0.7,mpi2,1,2,mpi1,0.05190989394739783,0.26967356957566163,0.19129276612988655,0.19129276612988655,False,512
halfcheetah-expert-v2,3,0.7,mpi2,2,2,mpi1,0.05575921938871638,0.28967093911894537,0.051129835917524756,0.1949929599833962,True,512
halfcheetah-expert-v2,3,0.7,mpi3,1,3,mpi1,0.05130515398647456,0.2665319260174513,0.19179450984848426,0.19179450984848426,False,512
halfcheetah-expert-v2,3,0.7,mpi3,2,3,mpi1,0.055818796272865755,0.2899804429493527,0.047854431210739116,0.1935078807687954,False,512
halfcheetah-expert-v2,3,0.7,mpi3,3,3,mpi1,0.0620839817297042,0.32252828301836217,0.04472231728759826,0.19702714596958285,True,512
halfcheetah-expert-v2,3,1.5,mpi1,1,1,mpi1,0.0,0.0,0.19535745190217926,0.19535745190217926,True,512
halfcheetah-expert-v2,3,1.5,mpi2,1,2,mpi1,0.0551213881946331,0.2821565681673298,0.19230702972527455,0.19230702972527455,False,512
halfcheetah-expert-v2,3,1.5,mpi2,2,2,mpi1,0.057695884152164915,0.2953349544150217,0.052745874282076895,0.1977279188021765,True,512
halfcheetah-expert-v2,3,1.5,mpi3,1,3,mpi1,0.051743660062784365,0.2648665794878089,0.19354368102310124,0.19354368102310124,False,512
halfcheetah-expert-v2,3,1.5,mpi3,2,3,mpi1,0.051800493057253504,0.26515749746363093,0.04585333640653795,0.1938542082442743,False,512
halfcheetah-expert-v2,3,1.5,mpi3,3,3,mpi1,0.0598460779761666,0.30634141361617034,0.044679265995702655,0.19990593227670767,True,512
halfcheetah-expert-v2,3,2.5,mpi1,1,1,mpi1,0.0,0.0,0.19717173053887685,0.19717173053887685,True,512
halfcheetah-expert-v2,3,2.5,mpi2,1,2,mpi1,0.05970286027790697,0.30279624829957663,0.1936872827999459,0.1936872827999459,False,512
halfcheetah-expert-v2,3,2.5,mpi2,2,2,mpi1,0.06194118401230388,0.31414840171568503,0.052593840572906496,0.19992005663448795,True,512
halfcheetah-expert-v2,3,2.5,mpi3,1,3,mpi1,0.06015306028953941,0.3050795371382049,0.19249952158597183,0.19249952158597183,False,512
halfcheetah-expert-v2,3,2.5,mpi3,2,3,mpi1,0.0598514263140528,0.3035497337801767,0.05023269213115738,0.19804999401552223,False,512
halfcheetah-expert-v2,3,2.5,mpi3,3,3,mpi1,0.06586752331596422,0.3340616990881305,0.04557154852378011,0.2035365389225547,True,512
halfcheetah-expert-v2,3,4.0,mpi1,1,1,mpi1,0.0,0.0,0.20308908619312208,0.20308908619312208,True,512
halfcheetah-expert-v2,3,4.0,mpi2,1,2,mpi1,0.06863197077905753,0.33794022153309516,0.199026010437267,0.199026010437267,False,512
halfcheetah-expert-v2,3,4.0,mpi2,2,2,mpi1,0.06679946285856216,0.3289170487233421,0.05710468219234702,0.2072521020753999,True,512
halfcheetah-expert-v2,3,4.0,mpi3,1,3,mpi1,0.07048046973885784,0.3470421333809949,0.19374988651591413,0.19374988651591413,False,512
halfcheetah-expert-v2,3,4.0,mpi3,2,3,mpi1,0.06645598646567838,0.32722578899431287,0.053615444599730125,0.20202613013626355,False,512
halfcheetah-expert-v2,3,4.0,mpi3,3,3,mpi1,0.07171135686954332,0.35310295700159555,0.05053769387444683,0.20933554574173177,True,512
halfcheetah-expert-v2,3,7.0,mpi1,1,1,mpi1,0.0,0.0,0.2150525566392687,0.2150525566392687,True,512
halfcheetah-expert-v2,3,7.0,mpi2,1,2,mpi1,0.08000506992070296,0.37202566280067184,0.20273926239615017,0.20273926239615017,False,512
halfcheetah-expert-v2,3,7.0,mpi2,2,2,mpi1,0.08308277107021472,0.3863370534560935,0.06669010930167682,0.2183862988446599,True,512
halfcheetah-expert-v2,3,7.0,mpi3,1,3,mpi1,0.08854903967817394,0.41175534512108586,0.195832085648137,0.195832085648137,False,512
halfcheetah-expert-v2,3,7.0,mpi3,2,3,mpi1,0.08132802939744288,0.3781774588891,0.06181389234333596,0.2084275546774018,False,512
halfcheetah-expert-v2,3,7.0,mpi3,3,3,mpi1,0.08892731318697154,0.4135143268077445,0.05482762884852089,0.2194208870973806,True,512
halfcheetah-expert-v2,3,10.0,mpi1,1,1,mpi1,0.0,0.0,0.23071408194752807,0.23071408194752807,True,512
halfcheetah-expert-v2,3,10.0,mpi2,1,2,mpi1,0.10375939371054399,0.4497315154527164,0.2073908171775402,0.2073908171775402,False,512
halfcheetah-expert-v2,3,10.0,mpi2,2,2,mpi1,0.10861356786883813,0.47077129818864033,0.08344354856060178,0.23322124491482452,True,512
halfcheetah-expert-v2,3,10.0,mpi3,1,3,mpi1,0.10891302665669456,0.472069263121377,0.20064852858942775,0.20064852858942775,False,512
halfcheetah-expert-v2,3,10.0,mpi3,2,3,mpi1,0.09967333033855642,0.4320210084151924,0.06647837945019562,0.21576467409078348,False,512
halfcheetah-expert-v2,3,10.0,mpi3,3,3,mpi1,0.10314827996755278,0.4470827228960046,0.05618078992807758,0.22817377466071626,True,512
halfcheetah-expert-v2,3,12.0,mpi1,1,1,mpi1,0.0,0.0,0.25931414380871065,0.25931414380871065,True,512
halfcheetah-expert-v2,3,12.0,mpi2,1,2,mpi1,0.14458369385807324,0.557561927531145,0.2153869839533279,0.2153869839533279,False,512
halfcheetah-expert-v2,3,12.0,mpi2,2,2,mpi1,0.14781390524564508,0.5700186772484095,0.08973893112084932,0.24854620572361782,True,512
halfcheetah-expert-v2,3,12.0,mpi3,1,3,mpi1,0.16218580268563196,0.6254414059468821,0.20200111448929559,0.20200111448929559,False,512
halfcheetah-expert-v2,3,12.0,mpi3,2,3,mpi1,0.15232760230462436,0.5874249667499529,0.06728222512468113,0.21954640701120232,False,512
halfcheetah-expert-v2,3,12.0,mpi3,3,3,mpi1,0.14888130144814743,0.5741349054912073,0.06183295476521593,0.23723299960872002,True,512
halfcheetah-expert-v2,3,14.0,mpi1,1,1,mpi1,0.0,0.0,0.2588258938969284,0.2588258938969284,True,512
halfcheetah-expert-v2,3,14.0,mpi2,1,2,mpi1,0.32466469450133867,1.2543748603091045,0.31624294307634304,0.31624294307634304,False,512
halfcheetah-expert-v2,3,14.0,mpi2,2,2,mpi1,0.4438591623737904,1.7148947336410914,0.1777844172910112,0.4293097756298618,True,512
halfcheetah-expert-v2,3,14.0,mpi3,1,3,mpi1,0.15966845519654319,0.6168952139700813,0.20457692960625984,0.20457692960625984,False,512
halfcheetah-expert-v2,3,14.0,mpi3,2,3,mpi1,0.15300532229873615,0.5911515265921078,0.07394421868094637,0.22449886690941936,False,512
halfcheetah-expert-v2,3,14.0,mpi3,3,3,mpi1,0.1556758786086575,0.6014694908023844,0.06140894868403487,0.24075747400512215,True,512
halfcheetah-expert-v2,3,17.0,mpi1,1,1,mpi1,0.0,0.0,0.29399053045902157,0.29399053045902157,True,512
halfcheetah-expert-v2,3,17.0,mpi2,1,2,mpi1,0.31311954255683533,1.0650667627557484,0.3129613134087486,0.3129613134087486,False,512
halfcheetah-expert-v2,3,17.0,mpi2,2,2,mpi1,0.4275524241104928,1.4543067881912204,0.19294692253438472,0.428385787527151,True,512
halfcheetah-expert-v2,3,17.0,mpi3,1,3,mpi1,0.1974531342649457,0.671630932998599,0.2095346227787851,0.2095346227787851,False,512
halfcheetah-expert-v2,3,17.0,mpi3,2,3,mpi1,0.19547305783890512,0.664895762233238,0.08326564244105256,0.23980565802385564,False,512
halfcheetah-expert-v2,3,17.0,mpi3,3,3,mpi1,0.20469959538413574,0.6962795538500114,0.07812438604970494,0.26718761109012795,True,512
halfcheetah-expert-v2,3,20.0,mpi1,1,1,mpi1,0.0,0.0,0.4207292379328375,0.4207292379328375,True,512
halfcheetah-expert-v2,3,20.0,mpi2,1,2,mpi1,0.3941806985725534,0.9368987534816343,0.3527190622974737,0.3527190622974737,False,512
halfcheetah-expert-v2,3,20.0,mpi2,2,2,mpi1,0.4903932580220558,1.165579222474524,0.22534811033415986,0.49890751180269655,True,512
halfcheetah-expert-v2,3,20.0,mpi3,1,3,mpi1,0.385521145571372,0.9163165067052319,0.21849368238323613,0.21849368238323613,False,512
halfcheetah-expert-v2,3,20.0,mpi3,2,3,mpi1,0.4068690791207633,0.9670568204858472,0.09690675173442613,0.2560354449078361,False,512
halfcheetah-expert-v2,3,20.0,mpi3,3,3,mpi1,0.4176749784906455,0.9927405581385348,0.07444397531807755,0.2843080098876003,True,512
hopper-medium-v2,2,0.05,mpi1,1,1,mpi1,0.0,0.0,0.26281395666684587,0.26281395666684587,True,512
hopper-medium-v2,2,0.05,mpi2,1,2,mpi1,0.048037142337770684,0.1827800279216701,0.2634469587630581,0.2634469587630581,False,512
hopper-medium-v2,2,0.05,mpi2,2,2,mpi1,0.060089114060283236,0.2286374545034332,0.05749342963010777,0.2655287722324232,True,512
hopper-medium-v2,2,0.05,mpi3,1,3,mpi1,0.04832329565317789,0.18386883355070274,0.2617905175874744,0.2617905175874744,False,512
hopper-medium-v2,2,0.05,mpi3,2,3,mpi1,0.06116090527826081,0.2327155911121987,0.05711443956439882,0.2637481339336453,False,512
hopper-medium-v2,2,0.05,mpi3,3,3,mpi1,0.08313912675615294,0.31634212965920844,0.06832293790362863,0.27008721908743877,True,512
hopper-medium-v2,2,0.05,exp3,1,3,mpi1,0.048540217315342325,0.18469421461080915,0.2635782827557388,0.2635782827557388,False,512
hopper-medium-v2,2,0.05,exp3,2,3,mpi1,0.058279355388610926,0.22175137168414655,0.05175860455403764,0.26449253836102593,False,512
hopper-medium-v2,2,0.05,exp3,3,3,mpi1,0.08143095577495282,0.3098425852557677,0.06554666622988044,0.27053055687407984,True,512
hopper-medium-v2,2,0.1,mpi1,1,1,mpi1,0.0,0.0,0.2625218408665754,0.2625218408665754,True,512
hopper-medium-v2,2,0.1,mpi2,1,2,mpi1,0.04808807844068087,0.18317743880640108,0.26397110137099805,0.26397110137099805,False,512
hopper-medium-v2,2,0.1,mpi2,2,2,mpi1,0.05989808712479071,0.22816420503173843,0.05806284095794556,0.26395065904523324,True,512
hopper-medium-v2,2,0.1,mpi3,1,3,mpi1,0.04855982115832771,0.1849744044077759,0.26244542399761256,0.26244542399761256,False,512
hopper-medium-v2,2,0.1,mpi3,2,3,mpi1,0.06208852961944131,0.23650805363275396,0.05616551866656418,0.26395302717595504,False,512
hopper-medium-v2,2,0.1,mpi3,3,3,mpi1,0.08668138943875921,0.33018734423249124,0.07203774678279251,0.27068671841455144,True,512
hopper-medium-v2,2,0.1,exp3,1,3,mpi1,0.045914930081346374,0.17489946714445853,0.2632248993067727,0.2632248993067727,False,512
hopper-medium-v2,2,0.1,exp3,2,3,mpi1,0.06005688456073957,0.228769097315842,0.054481767515385846,0.2655139802210165,False,512
hopper-medium-v2,2,0.1,exp3,3,3,mpi1,0.0802773082305181,0.3057928740920204,0.06705487025442133,0.26910229014376497,True,512
hopper-medium-v2,2,0.2,mpi1,1,1,mpi1,0.0,0.0,0.26267091539958637,0.26267091539958637,True,512
hopper-medium-v2,2,0.2,mpi2,1,2,mpi1,0.0504268629989517,0.19197733758318913,0.2651267604521277,0.2651267604521277,False,512
hopper-medium-v2,2,0.2,mpi2,2,2,mpi1,0.06136885807439614,0.23363400542857657,0.056355008380563856,0.26398829258205153,True,512
hopper-medium-v2,2,0.2,mpi3,1,3,mpi1,0.04940045450458598,0.18806975423767747,0.26127578712211497,0.26127578712211497,False,512
hopper-medium-v2,2,0.2,mpi3,2,3,mpi1,0.06000920296632527,0.22845773722239734,0.056053794040674655,0.2635310674814792,False,512
hopper-medium-v2,2,0.2,mpi3,3,3,mpi1,0.08169031431911376,0.31099870419548703,0.06549836402466556,0.2684090108845499,True,512
hopper-medium-v2,2,0.2,exp3,1,3,mpi1,0.049998368008454835,0.19034603786412801,0.26335320247344823,0.26335320247344823,False,512
hopper-medium-v2,2,0.2,exp3,2,3,mpi1,0.062352586770352,0.2373791048601576,0.05651919088803992,0.2656514354696007,False,512
hopper-medium-v2,2,0.2,exp3,3,3,mpi1,0.08251486867142101,0.31413781973499355,0.06320642284832634,0.2706189564751219,True,512
hopper-medium-v2,2,0.4,mpi1,1,1,mpi1,0.0,0.0,0.26456810813145,0.26456810813145,True,512
hopper-medium-v2,2,0.4,mpi2,1,2,mpi1,0.04814358797021966,0.18197048884780792,0.2630946416530719,0.2630946416530719,False,512
hopper-medium-v2,2,0.4,mpi2,2,2,mpi1,0.05614883212790332,0.21222827091467095,0.0525729684012525,0.26506800993041996,True,512
hopper-medium-v2,2,0.4,mpi3,1,3,mpi1,0.04835526836668329,0.18277058678084546,0.2624251271022268,0.2624251271022268,False,512
hopper-medium-v2,2,0.4,mpi3,2,3,mpi1,0.06189047641731629,0.23393022255942567,0.05701920154973777,0.26335214243336424,False,512
hopper-medium-v2,2,0.4,mpi3,3,3,mpi1,0.08236099419802126,0.3113035610365419,0.06964401889001826,0.2705867398372214,True,512
hopper-medium-v2,2,0.4,exp3,1,3,mpi1,0.045308279251952736,0.1712537447236136,0.26226599722245947,0.26226599722245947,False,512
hopper-medium-v2,2,0.4,exp3,2,3,mpi1,0.057204634367822665,0.21621893421636704,0.05092705686857375,0.2631670689377175,False,512
hopper-medium-v2,2,0.4,exp3,3,3,mpi1,0.07871514594338001,0.2975231841030159,0.06697681841739771,0.2696274444401496,True,512
hopper-medium-v2,2,0.7,mpi1,1,1,mpi1,0.0,0.0,0.2633681170043927,0.2633681170043927,True,512
hopper-medium-v2,2,0.7,mpi2,1,2,mpi1,0.05128377877742757,0.19472280608883347,0.2649334090132299,0.2649334090132299,False,512
hopper-medium-v2,2,0.7,mpi2,2,2,mpi1,0.05986955666443226,0.22732271979388338,0.056913462005763055,0.26663758527655385,True,512
hopper-medium-v2,2,0.7,mpi3,1,3,mpi1,0.05097909062377423,0.19356591528094477,0.26261764975679436,0.26261764975679436,False,512
hopper-medium-v2,2,0.7,mpi3,2,3,mpi1,0.06279684364412737,0.23843753130938009,0.0579749632972394,0.26453741175334333,False,512
hopper-medium-v2,2,0.7,mpi3,3,3,mpi1,0.08197903544890099,0.31127167700232167,0.06615807318231187,0.2705540479310317,True,512
hopper-medium-v2,2,1.5,mpi1,1,1,mpi1,0.0,0.0,0.26440826861240435,0.26440826861240435,True,512
hopper-medium-v2,2,1.5,mpi2,1,2,mpi1,0.05379043365981447,0.2034370329721639,0.26490659686444445,0.26490659686444445,False,512
hopper-medium-v2,2,1.5,mpi2,2,2,mpi1,0.0632940973524702,0.23938017401888786,0.05971963529581049,0.2682588310657299,True,512
hopper-medium-v2,2,1.5,mpi3,1,3,mpi1,0.05410155556368542,0.2046137053413893,0.2628417001183827,0.2628417001183827,False,512
