env,tau,method,d4rl_score_mean,d4rl_seed_gap,critic_displacement_mean,final_displacement_mean,decoupling_displacement_ratio_mean,canonical_q1_gain_total_mean,own_q1_gain_total_mean,own_secant_q_final_mean,own_prox_residual_final_mean,own_saturation_final_mean,twin_gap_final_mean,path_length_mean,chord_length_mean,path_tortuosity_mean,td_residual_mean,td_target_abs_p99_mean,max_critic_loss_mean
halfcheetah-medium-v2,10.0,mpi3,59.11027500044786,3.1147242762049743,0.03496161329578129,0.06532939263333581,1.3669604659080505,2.4745198488235474,2.798659324645996,-4.706754684448242,0.6853525936603546,0.3128865559895833,1.6536903381347656,0.7531630064040655,0.5529724341081419,1.4954346418380737,26.45242301498945,528.7792694091797,44.70188903808594
halfcheetah-medium-v2,10.0,td3,59.00015680466768,2.2611566840983315,0.057164403534509134,0.057164403534509134,0.9999998807907104,2.1312201023101807,2.5226197242736816,-2.624955415725708,0.6014842689037323,0.3017781575520833,1.4384419918060303,0.5199089959460252,0.5199089959460252,1.0,27.531968235599834,591.3871185302735,41.728105545043945
halfcheetah-medium-v2,14.0,mpi3,61.12331324262023,0.5283338772594917,0.039084283502752726,0.08100038651085484,1.439413070678711,2.5925434827804565,3.0401415824890137,-4.331602096557617,0.7017445862293243,0.3336995442708333,1.5879149436950684,0.8304240525385467,0.6211796167117427,1.4722678065299988,24.595765121869476,550.8430007934571,41.25454521179199
halfcheetah-medium-v2,14.0,td3,60.31487503082483,0.39499283079103975,0.06854507795027143,0.06854507795027143,0.9999999403953552,2.2432984113693237,2.633535146713257,-2.397926926612854,0.610390841960907,0.32694498697916663,1.3678637742996216,0.5690808808769816,0.5690808808769816,1.0,19.20285137261999,611.4701034545899,37.74636268615723
halfcheetah-medium-v2,20.0,mpi3,62.20810794937266,1.6500244176019834,0.04527041694698575,0.10220557746501058,1.5025485754013062,2.636242628097534,3.3470075130462646,-3.9284483194351196,0.7273347973823547,0.35614013671875,1.7187075018882751,0.9123336698621642,0.6969295823350876,1.4329792857170105,24.937583010643266,569.3288467407226,38.11223030090332
halfcheetah-medium-v2,20.0,td3,62.84784832702999,0.39504443866851346,0.08897324787507443,0.08897324787507443,0.9999999403953552,2.314984679222107,2.960908532142639,-1.8543699979782104,0.6396421790122986,0.346923828125,1.391113519668579,0.6470298347603602,0.6470298347603602,1.0,19.01101617382392,635.3827926635743,38.50266742706299
hopper-expert-v2,4.0,mpi3,101.55328586018629,8.353092177964854,0.04957700917592961,0.05226592826729253,1.0267613530158997,0.05098961666226387,0.051577500998973846,-0.33573174476623535,0.8484434485435486,0.083251953125,0.29252298176288605,0.5035974994395929,0.3391061140515461,1.8163632154464722,0.4686944425442334,373.75356674194336,4.752774000167847
hopper-expert-v2,4.0,td3,13.217494574411552,21.715492585701444,0.10114487197048128,0.10114487197048128,0.9999999403953552,-0.04809838347136974,2175524.1875,198459.875,0.502605676651001,0.12353515624999999,498011.96875,0.4919181285627019,0.4919181285627019,1.0,9597016824634.531,251079080.00000036,8471219011584.0
hopper-expert-v2,7.0,mpi3,101.26454900099392,12.009200547671824,0.04967878383889596,0.05289797957078565,1.0318949222564697,0.06721866130828857,0.07570308819413185,-0.10807351395487785,0.8072684407234192,0.08772786458333333,0.30194486677646637,0.5092863258774969,0.3420655237337087,1.8067721724510193,0.4311458436943667,374.54931564331054,5.672092914581299
hopper-expert-v2,7.0,td3,1.8226370075776117,0.005466794266707042,0.8290146420995557,0.8290146420995557,1.0,-1.006631225347519,529985896448.0,29907668992.0,0.548458993434906,0.7676188151041665,387186868224.0,1.4270248823308975,1.4270248823308975,1.0,3.3380603708422056e+23,4554431043993.602,2.7056978943615524e+23
